name,latitude,longitude
335,-23.4967655,-46.5516572
336,-23.3941963,-46.5166357
337,-23.4299983,-46.539978
338,-23.3987964,-46.5128687
339,-23.4640295,-46.5245829
340,-23.4621339,-46.4100621
341,-23.4295584,-46.5197388
342,-23.4347394,-46.5341859
343,-23.4417755,-46.5015837
344,-23.4381215,-46.5141088
345,-23.3968406,-46.5197536
346,-23.465491,-46.5278904
347,-23.4249736,-46.5320754
348,-23.4512829,-46.4092451
349,-23.4447653,-46.5576991
350,-23.4069808,-46.539185
351,-23.4654615,-46.5286841
352,-23.4586157,-46.4633045
353,-23.4307962,-46.5627782
354,-23.4739016,-46.4392722
355,-23.4653725,-46.5390939
356,-23.4229927,-46.4397733
357,-23.4517037,-46.4757375
358,-23.4020815,-46.4916346
359,-23.4413094,-46.539199
360,-23.4012162,-46.5364599
361,-23.3979789,-46.39276
362,-23.4463409,-46.4058231
363,-23.4554655,-46.5272819
364,-23.4323704,-46.5176568
365,-23.3980924,-46.5141937
366,-23.4561127,-46.4614694
367,-23.4698127,-46.4848106
368,-23.4352178,-46.4286162
369,-23.4602318,-46.4320023
370,-23.429569,-46.5398713
371,-23.4422203,-46.4238466
372,-23.4570029,-46.4056181
373,-23.4260428,-46.4318312
374,-23.420683,-46.3746359
375,-23.4628094,-46.5517071
376,-23.4530782,-46.5671324
377,-23.4298795,-46.4991176
378,-23.3625138,-46.4006881
379,-23.4364692,-46.5615882
380,-23.4276618,-46.4362143
381,-23.4707025,-46.521636
382,-23.4044097,-46.4500523
383,-23.4007939,-46.393827
384,-23.4462055,-46.5138038
385,-23.4320065,-46.5098237
386,-23.4040849,-46.4772891
387,-23.4656575,-46.5251809
388,-23.4025174,-46.5129187
389,-23.3979968,-46.4191082
390,-23.4605296,-46.5098718
391,-23.4604799,-46.4108371
392,-23.4613708,-46.4345303
393,-23.4550039,-46.4220932
394,-23.3967307,-46.4326732
395,-23.3736386,-46.4490073
396,-23.4639359,-46.4115691
397,-23.4168256,-46.4687935
398,-23.4656714,-46.53875
399,-23.4311025,-46.5124147
400,-23.4499894,-46.535852
401,-23.4447103,-46.54398
402,-23.4565377,-46.4728795
403,-23.4582469,-46.4260542
404,-23.4030177,-46.4483013
405,-23.4089235,-46.4956666
406,-23.3832518,-46.4053731
407,-23.4017888,-46.4168191
408,-23.4484639,-46.4181632
409,-23.4461402,-46.5639542
410,-23.4275534,-46.5167298
411,-23.4635335,-46.5224609
412,-23.4375292,-46.5630502
413,-23.4665034,-46.539191
414,-23.3997339,-46.3857663
415,-23.5050675,-46.5490432
416,-23.4351532,-46.5601391
417,-23.4747925,-46.5285731
418,-23.4585727,-46.4642215
419,-23.4017916,-46.4693074
420,-23.4461004,-46.535375
421,-23.4161684,-46.4706376
422,-23.4399817,-46.4675145
423,-23.4619405,-46.5239169
424,-23.4290868,-46.4305532
425,-23.4378203,-46.5520311
426,-23.4039059,-46.4009841
427,-23.4485436,-46.5007927
428,-23.4113129,-46.394124
429,-23.4103439,-46.4060521
430,-23.4091989,-46.4011451
431,-23.4442073,-46.3841889
432,-23.4668195,-46.5288071
433,-23.4026747,-46.4346172
434,-23.435843,-46.4369785
435,-23.4527794,-46.542431
436,-23.4391252,-46.5242501
437,-23.4456413,-46.5609742
438,-23.4064046,-46.4740895
439,-23.4613333,-46.5637502
440,-23.3992867,-46.4300392
441,-23.3889849,-46.396555
442,-23.4414443,-46.5506261
443,-23.4204818,-46.4342613
444,-23.3978708,-46.4232002
445,-23.4240368,-46.4298192
446,-23.4386493,-46.5556811
447,-23.3783526,-46.4465925
448,-23.4701609,-46.4239812
449,-23.4448893,-46.5514851
450,-23.4624569,-46.4173052
451,-23.4325497,-46.4432063
452,-23.464759,-46.393709
453,-23.4388299,-46.4103651
454,-23.4026775,-46.4830895
455,-23.4378409,-46.4090011
456,-23.4070038,-46.4306072
457,-23.4557406,-46.5061757
458,-23.422127,-46.3705089
459,-23.4064547,-46.4415743
460,-23.4088596,-46.4706375
461,-23.4484722,-46.4318451
462,-23.4257025,-46.5069557
463,-23.4025489,-46.4672792
464,-23.4418427,-46.4579964
465,-23.4524353,-46.4840843
466,-23.4377145,-46.5151228
467,-23.4298635,-46.5094247
468,-23.4449746,-46.5274993
469,-23.4486027,-46.5503792
470,-23.4429383,-46.5477261
471,-23.4326055,-46.5127608
472,-23.4418268,-46.4291882
473,-23.4554055,-46.5281579
474,-23.4636574,-46.5445491
475,-23.4189465,-46.5031827
476,-23.4344525,-46.5157368
477,-23.4250082,-46.5551601
478,-23.4572844,-46.5373
479,-23.3909522,-46.4333478
480,-23.4511108,-46.4285612
481,-23.4327914,-46.537811
482,-23.4602465,-46.5215619
483,-23.4005567,-46.4403353
484,-23.4170127,-46.4370033
485,-23.4004039,-46.398839
486,-23.4512795,-46.5210678
487,-23.4457377,-46.4686015
488,-23.4294973,-46.5503231
489,-23.4309467,-46.4425203
490,-23.4521777,-46.4686785
491,-23.3794286,-46.4480493
492,-23.4494935,-46.5207388
493,-23.4235327,-46.5299398
494,-23.4370372,-46.557063
495,-23.4344768,-46.4184222
496,-23.3964522,-46.4206629
497,-23.4017134,-46.5085387
498,-23.3940142,-46.3951026
499,-23.4999665,-46.5571743
500,-23.425656230042893,-46.38384252648856
501,-23.471175104698585,-46.51829198999485
