name,latitude,longitude
176,-23.4176075,-46.4976996
177,-23.4562215,-46.5179658
178,-23.435978,-46.461071
179,-23.4356245,-46.5074537
180,-23.4110326,-46.4579015
181,-23.4685224,-46.5551202
182,-23.4293064,-46.5237588
183,-23.4252865,-46.5063437
184,-23.4236494,-46.5181458
185,-23.4443632,-46.5641392
186,-23.4009473,-46.5264058
187,-23.4211336,-46.5212558
188,-23.4311188,-46.4285342
189,-23.4642699,-46.4127411
190,-23.4330433,-46.540482
191,-23.4033497,-46.4432233
192,-23.4471939,-46.4055541
193,-23.3940537,-46.4335372
194,-23.4584016,-46.5072677
195,-23.4989965,-46.5558632
196,-23.4611525,-46.5230959
197,-23.4640379,-46.4020361
198,-23.4080968,-46.4164191
199,-23.4234363,-46.5330659
200,-23.4297101,-46.5420165
201,-23.4492248,-46.4476663
202,-23.3920387,-46.4400103
203,-23.4282403,-46.538686
204,-23.4356798,-46.4219822
205,-23.4504837,-46.5503942
206,-23.4767085,-46.537751
207,-23.4348042,-46.5600141
208,-23.4599784,-46.5445261
209,-23.4459524,-46.5322589
210,-23.4411154,-46.5247209
211,-23.3963893,-46.5141607
212,-23.4007347,-46.4344392
213,-23.4564017,-46.4577434
214,-23.4472075,-46.5211268
215,-23.4622789,-46.4024501
216,-23.4540584,-46.5465991
217,-23.4088366,-46.4736825
218,-23.4481559,-46.4059381
219,-23.4437933,-46.5601252
220,-23.4377909,-46.4189682
221,-23.4357795,-46.5156138
222,-23.4447339,-46.4185122
223,-23.4047324,-46.5162727
224,-23.4397437,-46.4603354
225,-23.4067968,-46.538933
226,-23.4185606,-46.4609464
227,-23.4094338,-46.4232562
228,-23.4983125,-46.5563062
229,-23.4403705,-46.5098917
230,-23.4424059,-46.4163292
231,-23.4302213,-46.543515
232,-23.4987105,-46.5501482
233,-23.4485244,-46.54318
234,-23.4076595,-46.4640398
235,-23.4426903,-46.5482341
236,-23.4681114,-46.538833
237,-23.3782583,-46.444837
238,-23.4427518,-46.4273532
239,-23.4451333,-46.5488041
240,-23.4277714,-46.5160168
241,-23.4665169,-46.4322277
242,-23.4581935,-46.5160238
243,-23.4639609,-46.4101021
244,-23.3984567,-46.4427743
245,-23.4589173,-46.5662974
246,-23.4137244,-46.5097957
247,-23.4423163,-46.5497591
248,-23.4481787,-46.4686475
249,-23.4382255,-46.5168868
250,-23.4621469,-46.4098651
251,-23.4840314,-46.5426924
252,-23.4768524,-46.5464041
253,-23.4375735,-46.5289449
254,-23.4490218,-46.4354966
255,-23.4315584,-46.5253219
256,-23.4082138,-46.4121311
257,-23.4472904,-46.54293
258,-23.4709349,-46.5264869
259,-23.4197235,-46.4922656
260,-23.4289549,-46.5261304
261,-23.4291469,-46.5522524
262,-23.4554515,-46.5238889
263,-23.4092127,-46.4530914
264,-23.4083777,-46.4502163
265,-23.4499137,-46.4697625
266,-23.4471949,-46.5543609
267,-23.4283799,-46.3992201
268,-23.4528385,-46.5239049
269,-23.4053882,-46.4706855
270,-23.4714065,-46.524341
271,-23.4948445,-46.5513832
272,-23.3993257,-46.4455793
273,-23.4324755,-46.5108647
274,-23.4467463,-46.5529301
275,-23.4593383,-46.5675904
276,-23.4084288,-46.4160341
277,-23.4282155,-46.5123707
278,-23.4133277,-46.4545725
279,-23.4294254,-46.5171068
280,-23.4311395,-46.5144778
281,-23.4146346,-46.4609774
282,-23.4334108,-46.4375233
283,-23.4180597,-46.4543814
284,-23.4323044,-46.5187538
285,-23.4610733,-46.5632024
286,-23.4637415,-46.5201789
287,-23.4427997,-46.4669505
288,-23.4226498,-46.4226142
289,-23.4222918,-46.4186252
290,-23.4479594,-46.5267329
291,-23.4616389,-46.4266122
292,-23.4439395,-46.5141838
293,-23.4454085,-46.5140718
294,-23.4486486,-46.5033117
295,-23.4277113,-46.5328149
296,-23.4658169,-46.4074031
297,-23.4321772,-46.5622262
298,-23.4356829,-46.4169382
299,-23.4457787,-46.4652085
300,-23.4639796,-46.5083488
301,-23.4037075,-46.4698007
302,-23.4455369,-46.4068501
303,-23.4086987,-46.4486623
304,-23.4555249,-46.4099461
305,-23.3975399,-46.395393
306,-23.4418404,-46.5222468
307,-23.4422667,-46.4649394
308,-23.4019469,-46.396657
309,-23.4723285,-46.536009
310,-23.4329542,-46.5547051
311,-23.4284085,-46.4989896
312,-23.4504484,-46.5451831
313,-23.4223328,-46.5218245
314,-23.4907945,-46.5563735
315,-23.4192605,-46.5025937
316,-23.4375004,-46.5207178
317,-23.4304084,-46.5308689
318,-23.4032735,-46.4931956
319,-23.4610613,-46.5681103
320,-23.4194975,-46.5068567
321,-23.4450649,-46.4133871
322,-23.4142727,-46.4574704
323,-23.4365359,-46.4157172
324,-23.4303956,-46.5412171
325,-23.4266522,-46.5536791
326,-23.4564494,-46.540954
327,-23.3859386,-46.3992229
328,-23.4636036,-46.5659148
329,-23.3975268,-46.4235222
330,-23.4318655,-46.516322
331,-23.4445825,-46.5197988
332,-23.4308708,-46.4321372
333,-23.4479892,-46.5656162
334,-23.4548204,-46.5459311
335,-23.4635179,-46.4224372
336,-23.4262914,-46.5175918
337,-23.4353703,-46.5495251
338,-23.4588909,-46.4204382
339,-23.3975437,-46.4319472
340,-23.4338005,-46.5080067
341,-23.4237433,-46.5323499
342,-23.4469557,-46.4685645
343,-23.4429593,-46.545071
344,-23.4387735,-46.5177588
345,-23.4650743,-46.5577452
346,-23.4235249,-46.4113481
347,-23.4685491,-46.5265583
348,-23.4577259,-46.4268522
349,-23.3585648,-46.4074941
350,-23.4515928,-46.4495574
351,-23.4774024,-46.5535252
352,-23.4538037,-46.4800816
353,-23.4338384,-46.5202198
354,-23.3993727,-46.4429103
355,-23.4121525,-46.4946796
356,-23.4979255,-46.5548512
357,-23.4385619,-46.4147621
358,-23.4344192,-46.5589471
359,-23.4913695,-46.5461991
360,-23.4332514,-46.5201298
361,-23.4654769,-46.4160352
362,-23.4446083,-46.5464691
363,-23.4510405,-46.5093838
364,-23.3874449,-46.4018941
365,-23.4407814,-46.538818
366,-23.4518619,-46.4119631
367,-23.4044849,-46.4022091
368,-23.4070767,-46.4492033
369,-23.4113655,-46.5014936
370,-23.4454935,-46.5151468
371,-23.4143024,-46.5108597
372,-23.4269278,-46.4369743
373,-23.4628319,-46.4053221
374,-23.4467875,-46.5198968
375,-23.4263562,-46.5548971
376,-23.4516477,-46.4801396
377,-23.4644909,-46.4057631
378,-23.4020689,-46.39471
379,-23.4612717,-46.4752515
380,-23.4189288,-46.4287262
381,-23.4040698,-46.4159561
382,-23.481758,-46.388897
383,-23.47322,-46.395987
384,-23.4115546,-46.4796745
385,-23.4343622,-46.5651202
386,-23.4163515,-46.4915416
387,-23.4504729,-46.4113551
388,-23.4402988,-46.4219732
389,-23.4210095,-46.5075327
390,-23.4273213,-46.5242369
391,-23.4083877,-46.4507893
392,-23.4395738,-46.4204772
393,-23.466754,-46.395722
394,-23.4508679,-46.4109171
395,-23.3855718,-46.4035331
396,-23.4478946,-46.4405651
397,-23.4013708,-46.4224862
398,-23.4600115,-46.5237839
399,-23.4304123,-46.549209
400,-23.4465117,-46.4704895
401,-23.4579224,-46.504853
402,-23.4265173,-46.5344819
403,-23.4579483,-46.5597072
404,-23.4248548,-46.4301522
405,-23.4638449,-46.4256892
406,-23.4134178,-46.4177172
407,-23.4313734,-46.5228068
408,-23.4484163,-46.5570981
409,-23.4733304,-46.5552682
410,-23.425023,-46.555996
411,-23.4229349,-46.4131181
412,-23.4539379,-46.4130861
413,-23.4222962,-46.4937777
414,-23.4273496,-46.5054867
415,-23.4578374,-46.532215
416,-23.4339998,-46.4179942
417,-23.4043808,-46.4191472
418,-23.3975149,-46.391124
419,-23.4467309,-46.4021241
420,-23.4591383,-46.5642242
421,-23.4437235,-46.5206068
422,-23.4000336,-46.4539124
423,-23.4543249,-46.4119581
424,-23.4483595,-46.5096007
425,-23.4450059,-46.4190462
426,-23.4038438,-46.4205772
427,-23.4373925,-46.5107107
428,-23.4597545,-46.5156268
429,-23.4209003,-46.5312999
430,-23.3803516,-46.4507933
431,-23.4316465,-46.5096107
432,-23.4672564,-46.5473371
433,-23.4493579,-46.4063441
434,-23.4342344,-46.5173218
435,-23.3583035,-46.3842016
436,-23.4458314,-46.536447
437,-23.4453306,-46.4982407
438,-23.4221205,-46.5070357
439,-23.4166636,-46.4623224
440,-23.4615054,-46.5430501
441,-23.435144,-46.418066
442,-23.4246527,-46.4945773
443,-23.3831606,-46.4485253
444,-23.4243758,-46.3695531
445,-23.4234779,-46.4123541
446,-23.4574347,-46.4603154
447,-23.4551257,-46.4558504
448,-23.4481257,-46.4692155
449,-23.4629614,-46.540163
450,-23.4764985,-46.532596
451,-23.4132169,-46.387824
452,-23.3947517,-46.4396643
453,-23.4014778,-46.4296182
454,-23.4728824,-46.5458781
455,-23.4103698,-46.4148161
456,-23.4333565,-46.5133898
457,-23.4597963,-46.5574552
458,-23.4512375,-46.5189768
459,-23.4708124,-46.5451491
460,-23.4587679,-46.4272662
461,-23.4084503,-46.4719211
462,-23.4600095,-46.5226109
463,-23.4200207,-46.4559944
464,-23.4543292,-46.5690284
465,-23.4538924,-46.539451
466,-23.4024306,-46.4536444
467,-23.4285249,-46.541877
468,-23.4453205,-46.5131168
469,-23.4414857,-46.4675345
470,-23.4487236,-46.4988137
471,-23.4105628,-46.4197342
472,-23.4232908,-46.4365753
473,-23.4570366,-46.5070547
474,-23.4020287,-46.4406793
475,-23.4459033,-46.5523971
476,-23.4549773,-46.5556181
477,-23.4358053,-46.5495821
478,-23.4731124,-46.5529062
479,-23.4593855,-46.5269249
480,-23.3991106,-46.4542054
481,-23.478082,-46.388313
482,-23.3834948,-46.4050761
483,-23.4531664,-46.5292829
484,-23.460981,-46.393584
485,-23.4433375,-46.5058707
486,-23.4318965,-46.5121447
487,-23.4598256,-46.5051657
488,-23.4590105,-46.5159248
489,-23.4183329,-46.4061721
490,-23.4514312,-46.5679494
491,-23.4220119,-46.4002601
492,-23.4118199,-46.39006
493,-23.4502414,-46.537586
494,-23.4559454,-46.541211
495,-23.4628999,-46.4127661
496,-23.4004847,-46.4313262
497,-23.4610029,-46.4040151
498,-23.4327102,-46.5575561
499,-23.4363088,-46.4233972
500,-23.425656230042893,-46.38384252648856
501,-23.471175104698585,-46.51829198999485
