name,latitude,longitude
64,-23.4401395,-46.5163428
65,-23.4648635,-46.532762
66,-23.4177867,-46.4507573
67,-23.4323363,-46.4372072
68,-23.4656539,-46.4249632
69,-23.4004448,-46.4216012
70,-23.4609944,-46.539979
71,-23.3939707,-46.4372923
72,-23.4471989,-46.4214422
73,-23.4453286,-46.4997687
74,-23.3908077,-46.4342532
75,-23.4542079,-46.4173352
76,-23.4719437,-46.4865386
77,-23.4406819,-46.4170082
78,-23.4842675,-46.5426431
79,-23.4039429,-46.4033361
80,-23.4667939,-46.4068431
81,-23.4471243,-46.5509551
82,-23.4803904,-46.5547242
83,-23.4193836,-46.4683555
84,-23.4241598,-46.4196162
85,-23.4228596,-46.4159142
86,-23.4444677,-46.4587694
87,-23.4536324,-46.534619
88,-23.4300764,-46.5235688
89,-23.3818776,-46.4484643
90,-23.46522,-46.4017481
91,-23.4306447,-46.4458653
92,-23.464726,-46.4018131
93,-23.3915957,-46.4427593
94,-23.4131215,-46.4992336
95,-23.4391833,-46.5485161
96,-23.4650444,-46.538263
97,-23.4360574,-46.5190078
98,-23.3989967,-46.4353253
99,-23.39946,-46.3855823
100,-23.47841,-46.394704
101,-23.4574757,-46.4575684
102,-23.4232212,-46.5541131
103,-23.4038498,-46.4219092
104,-23.4083125,-46.4997316
105,-23.4020855,-46.4848875
106,-23.4428979,-46.4049351
107,-23.4402923,-46.5546001
108,-23.4593444,-46.5473121
109,-23.4086844,-46.5059507
110,-23.4468514,-46.5309309
111,-23.4587674,-46.532182
112,-23.4330093,-46.5364329
113,-23.4089921,-46.475553
114,-23.4095459,-46.4009471
115,-23.4015329,-46.397303
116,-23.4204484,-46.5264958
117,-23.4537927,-46.4565534
118,-23.4412154,-46.5230838
119,-23.4142164,-46.5125337
120,-23.4134245,-46.4985916
121,-23.4503644,-46.5316979
122,-23.4565959,-46.4067481
123,-23.425681,-46.3695349
124,-23.4432335,-46.5091947
125,-23.4501788,-46.4479734
126,-23.4140288,-46.5030947
127,-23.4300272,-46.5536801
128,-23.4329078,-46.4358783
129,-23.399266,-46.3981718
130,-23.3971894,-46.5138317
131,-23.4503894,-46.5324209
132,-23.425065,-46.3702579
133,-23.4072697,-46.4481633
134,-23.4224117,-46.4386883
135,-23.4591635,-46.5146468
136,-23.4101038,-46.4142601
137,-23.4538519,-46.4222772
138,-23.4394164,-46.5202538
139,-23.4535682,-46.5692743
140,-23.4282515,-46.5081187
141,-23.4738755,-46.537288
142,-23.4369282,-46.5643122
143,-23.5056065,-46.5542482
144,-23.4377084,-46.5216768
145,-23.4417615,-46.5016547
146,-23.4403413,-46.54605
147,-23.4283579,-46.3994261
148,-23.4210574,-46.5176888
149,-23.4559259,-46.4018811
150,-23.4558173,-46.5683214
151,-23.4325085,-46.5110117
152,-23.4434107,-46.4605764
153,-23.4442575,-46.5065577
154,-23.4567609,-46.4111971
155,-23.4315742,-46.5629192
156,-23.4525895,-46.5103228
157,-23.4088407,-46.4536394
158,-23.4600559,-46.4180102
159,-23.4390153,-46.5485291
160,-23.4265783,-46.544612
161,-23.4057976,-46.4730475
162,-23.4452185,-46.5226379
163,-23.4067957,-46.4490003
164,-23.4301192,-46.5617381
165,-23.4333024,-46.5332709
166,-23.4057598,-46.4160271
167,-23.4651854,-46.53808
168,-23.4383264,-46.5274759
169,-23.4137318,-46.4183022
170,-23.4668744,-46.539376
171,-23.4204155,-46.4940686
172,-23.4629884,-46.540223
173,-23.4566263,-46.4224591
174,-23.4059414,-46.4625462
175,-23.4281905,-46.5106067
176,-23.391707,-46.4388186
177,-23.3757036,-46.4508823
178,-23.4554136,-46.5025257
179,-23.4659689,-46.4158632
180,-23.4301237,-46.5415471
181,-23.411746,-46.3732699
182,-23.3955967,-46.4306842
183,-23.4518919,-46.4226352
184,-23.4096046,-46.4563765
185,-23.4409505,-46.5096927
186,-23.4089759,-46.4041961
187,-23.4397793,-46.5475791
188,-23.4307548,-46.3986592
189,-23.4392894,-46.5305589
190,-23.4656886,-46.5221506
191,-23.4055957,-46.4518093
192,-23.4580594,-46.5502951
193,-23.4540786,-46.5045057
194,-23.4201674,-46.5173328
195,-23.4508099,-46.4207172
196,-23.4485243,-46.5621312
197,-23.4236632,-46.5543641
198,-23.4098365,-46.4459015
199,-23.4415345,-46.5089497
200,-23.4383949,-46.4181992
201,-23.4030949,-46.4050851
202,-23.4294013,-46.547499
203,-23.4458588,-46.4403943
204,-23.4828494,-46.5492193
205,-23.4471298,-46.4363793
206,-23.4575094,-46.5438011
207,-23.4703784,-46.5552922
208,-23.4213352,-46.4937015
209,-23.4079966,-46.4721485
210,-23.4400579,-46.4177972
211,-23.3894281,-46.4333381
212,-23.4075144,-46.5029506
213,-23.4414204,-46.5211378
214,-23.4357149,-46.4179022
215,-23.4517764,-46.541054
216,-23.4743504,-46.5463861
217,-23.4247752,-46.5544081
218,-23.4620648,-46.4396763
219,-23.4670735,-46.5178138
220,-23.4969765,-46.5540862
221,-23.4386045,-46.5145158
222,-23.4224718,-46.5433678
223,-23.4207867,-46.4391323
224,-23.4024519,-46.4024661
225,-23.4099535,-46.4936466
226,-23.4593514,-46.538987
227,-23.4044573,-46.5187108
228,-23.4012616,-46.4648714
229,-23.3820716,-46.4487303
230,-23.4489819,-46.4163222
231,-23.4693485,-46.524434
232,-23.4233336,-46.5248646
233,-23.4589484,-46.5442841
234,-23.4495055,-46.5074107
235,-23.4496514,-46.536188
236,-23.4270303,-46.545913
237,-23.4326833,-46.53742
238,-23.4444804,-46.540041
239,-23.3940548,-46.4191032
240,-23.4320575,-46.5128548
241,-23.4034029,-46.391417
242,-23.4290415,-46.5104077
243,-23.4003207,-46.4311512
244,-23.4438078,-46.4292812
245,-23.4517803,-46.5610102
246,-23.4334072,-46.5628252
247,-23.4138904,-46.5125167
248,-23.4580215,-46.5225039
249,-23.4278652,-46.5539451
250,-23.4464989,-46.4164022
251,-23.4744304,-46.5417971
252,-23.4052798,-46.4176382
253,-23.4086918,-46.4160841
254,-23.4194914,-46.5197968
255,-23.4221342,-46.4959159
256,-23.5011385,-46.5570563
257,-23.4688985,-46.5220169
258,-23.4671883,-46.5568563
259,-23.4611783,-46.5597572
260,-23.4400184,-46.5279409
261,-23.4552636,-46.5038067
262,-23.4508644,-46.5463131
263,-23.4674834,-46.540896
264,-23.3773066,-46.4504963
265,-23.4340743,-46.5533981
266,-23.3786802,-46.4494504
267,-23.4387174,-46.536049
268,-23.4220575,-46.5070227
269,-23.4045028,-46.4218142
270,-23.4511347,-46.4768605
271,-23.4755508,-46.4383613
272,-23.4269455,-46.5008216
273,-23.4473974,-46.5312029
274,-23.4461279,-46.4186092
275,-23.4588709,-46.4075071
276,-23.4523116,-46.5031207
277,-23.4598948,-46.4292312
278,-23.4289305,-46.5002086
279,-23.4681874,-46.5560032
280,-23.4076204,-46.5030576
281,-23.4382903,-46.545142
282,-23.457839,-46.4312897
283,-23.4157526,-46.4704535
284,-23.4324388,-46.4280052
285,-23.4207888,-46.4283044
286,-23.4909295,-46.5441931
287,-23.4609017,-46.4646495
288,-23.4187474,-46.5177998
289,-23.4870194,-46.5514212
290,-23.4590523,-46.5521161
291,-23.4249383,-46.543787
292,-23.4692103,-46.5591742
293,-23.3704544,-46.4474017
294,-23.4098055,-46.4969616
295,-23.4029432,-46.5388049
296,-23.4483878,-46.4382553
297,-23.4719184,-46.5573242
298,-23.4522914,-46.4655575
299,-23.4278533,-46.5357189
300,-23.4414495,-46.5100597
301,-23.4320034,-46.5162218
302,-23.4439575,-46.5177248
303,-23.4556045,-46.5227439
304,-23.4541126,-46.5046537
305,-23.4118595,-46.4939546
306,-23.3872178,-46.4038851
307,-23.4121828,-46.4152551
308,-23.4078778,-46.4163221
309,-23.3823838,-46.4071021
310,-23.4372229,-46.4100521
311,-23.3591839,-46.4071298
312,-23.4540554,-46.5455281
313,-23.3774346,-46.4507053
314,-23.4347572,-46.5588421
315,-23.4742205,-46.5279831
316,-23.4101235,-46.3866907
317,-23.4105588,-46.4223082
318,-23.4175986,-46.4629014
319,-23.4487778,-46.4405883
320,-23.4225398,-46.4313192
321,-23.3921297,-46.4342522
322,-23.4623098,-46.4320533
323,-23.4320743,-46.543527
324,-23.4479485,-46.5100568
325,-23.4697843,-46.5611742
326,-23.4057608,-46.537794
327,-23.4337248,-46.4271442
328,-23.4460499,-46.4202372
329,-23.4013533,-46.4352433
330,-23.4006837,-46.4355793
331,-23.4562835,-46.5201508
332,-23.4278774,-46.5190238
333,-23.4642209,-46.4276262
334,-23.4425531,-46.3844616
335,-23.4383764,-46.5310809
336,-23.4349604,-46.5219408
337,-23.4659239,-46.4057471
338,-23.4483154,-46.540214
339,-23.3772934,-46.4469878
340,-23.4524059,-46.4030111
341,-23.4558129,-46.4048311
342,-23.4516503,-46.5488201
343,-23.4020876,-46.4740855
344,-23.4352993,-46.543757
345,-23.4101268,-46.4177272
346,-23.4028458,-46.4186382
347,-23.4597476,-46.5087758
348,-23.4500629,-46.4168932
349,-23.4660029,-46.4164802
350,-23.4182275,-46.4961596
351,-23.4741678,-46.4409463
352,-23.4552017,-46.5603133
353,-23.4379989,-46.4174892
354,-23.4486875,-46.5140148
355,-23.4559779,-46.4019821
356,-23.4624684,-46.5486381
357,-23.4068188,-46.4156971
358,-23.4472499,-46.4000471
359,-23.4278708,-46.4321832
360,-23.4532029,-46.4106791
361,-23.4513705,-46.5240789
362,-23.4501194,-46.536823
363,-23.4541447,-46.5585453
364,-23.4015587,-46.4388853
365,-23.4341182,-46.5614462
366,-23.4185475,-46.4927266
367,-23.4266743,-46.548485
368,-23.4486306,-46.5019497
369,-23.4459763,-46.5569281
370,-23.4221906,-46.5425965
371,-23.4163814,-46.5074127
372,-23.4090299,-46.393551
373,-23.4536543,-46.5503741
374,-23.4089866,-46.4607754
375,-23.4640437,-46.4789566
376,-23.4411782,-46.5609632
377,-23.3968109,-46.393301
378,-23.4985025,-46.5526162
379,-23.4264498,-46.4312232
380,-23.4011958,-46.4172142
381,-23.4525587,-46.4703275
382,-23.4492369,-46.3990291
383,-23.4305193,-46.5335899
384,-23.4068622,-46.5383529
385,-23.4478164,-46.5290099
386,-23.462063,-46.392821
387,-23.4552539,-46.4220972
388,-23.4622868,-46.4353703
389,-23.4294578,-46.4303752
390,-23.4386064,-46.5245019
391,-23.419976,-46.3706259
392,-23.4286374,-46.5143908
393,-23.4018909,-46.4424802
394,-23.4463324,-46.5406
395,-23.4505558,-46.4280642
396,-23.4396521,-46.5326083
397,-23.4525475,-46.5232389
398,-23.4179655,-46.5055447
399,-23.4444124,-46.5329549
400,-23.4346404,-46.5239848
401,-23.4723494,-46.5413751
402,-23.4114818,-46.4175942
403,-23.4116836,-46.4792975
404,-23.4597077,-46.4653275
405,-23.4460205,-46.5211748
406,-23.4228603,-46.5322489
407,-23.476229,-46.391969
408,-23.4206893,-46.5321529
409,-23.4323155,-46.5152108
410,-23.4413523,-46.5493561
411,-23.4538315,-46.5267759
412,-23.4007029,-46.391595
413,-23.4618657,-46.4861376
414,-23.4664875,-46.5242069
415,-23.4317663,-46.543856
416,-23.4455975,-46.5141828
417,-23.3997624,-46.5148917
418,-23.4883144,-46.5554642
419,-23.4321138,-46.4367923
420,-23.4127306,-46.4581785
421,-23.4468365,-46.5209518
422,-23.4752565,-46.5401731
423,-23.4452313,-46.5612932
424,-23.4667505,-46.5282511
425,-23.4108389,-46.391124
426,-23.4439454,-46.5327909
427,-23.4291033,-46.548904
428,-23.4024252,-46.4673405
429,-23.4144057,-46.4574614
430,-23.4385135,-46.5588353
431,-23.4755344,-46.5449281
432,-23.4031106,-46.4681834
433,-23.4468975,-46.5226719
434,-23.4102686,-46.4563445
435,-23.4299323,-46.5331819
436,-23.4572226,-46.5046697
437,-23.4441648,-46.4367783
438,-23.4606043,-46.5609212
439,-23.4560675,-46.5228419
440,-23.4675715,-46.535914
441,-23.3798787,-46.4396713
442,-23.4269295,-46.5016707
443,-23.4519224,-46.539282
444,-23.409652,-46.3762219
445,-23.4566289,-46.4117121
446,-23.4260035,-46.5108487
447,-23.4051849,-46.394362
448,-23.4025138,-46.4159441
449,-23.4388863,-46.5485551
450,-23.4123086,-46.4571015
451,-23.4395932,-46.5620332
452,-23.4592078,-46.4398803
453,-23.4378644,-46.5205448
454,-23.4070626,-46.4582154
455,-23.4594565,-46.5198209
456,-23.4109839,-46.390965
457,-23.4091699,-46.4027391
458,-23.4342262,-46.5418416
459,-23.4073755,-46.4918876
460,-23.4098609,-46.4020891
461,-23.4175147,-46.4548724
462,-23.4164109,-46.4033171
463,-23.4049828,-46.4196202
464,-23.4598005,-46.54737
465,-23.4565507,-46.4600184
466,-23.4429443,-46.5471911
467,-23.4421989,-46.4122501
468,-23.4093989,-46.396533
469,-23.4115926,-46.4568005
470,-23.4305105,-46.5098197
471,-23.4584886,-46.5084958
472,-23.4334075,-46.5107567
473,-23.4393758,-46.4302662
474,-23.4320232,-46.5587541
475,-23.4332362,-46.5626452
476,-23.477346,-46.388155
477,-23.4575284,-46.5454801
478,-23.4718984,-46.5473271
479,-23.4315638,-46.4400893
480,-23.4278633,-46.547659
481,-23.4377727,-46.4613234
482,-23.4535516,-46.5059827
483,-23.4552019,-46.4233132
484,-23.4621428,-46.4319003
485,-23.4615343,-46.5614964
486,-23.3971707,-46.4330092
487,-23.4046464,-46.5136997
488,-23.4320313,-46.5347909
489,-23.478642,-46.392644
490,-23.4797025,-46.5411461
491,-23.4299235,-46.5088267
492,-23.4060329,-46.3994991
493,-23.4541024,-46.5311259
494,-23.4545253,-46.5664844
495,-23.4651304,-46.540102
496,-23.4233398,-46.4375573
497,-23.4320788,-46.4308282
498,-23.4039894,-46.5116067
499,-23.4506165,-46.5100918
500,-23.425656230042893,-46.38384252648856
501,-23.471175104698585,-46.51829198999485
